id,region,year,expression2,expression2_lag,autlost,reggovdm,reg_autscale,durable,durable2,democracy,polity,transdum,majdem_trans,regime_chge,polity_chge,vote,v_vote,nv_vote,rebelx,protestx,prot_lag,reb_lag,natreprx,lwreggov,ideol_eq,lwcengov,literacy,sinest,superior,agr,relpop,cohesion,lang_dum,lang,matlang,historic,opmob4x,milmob,milmob2,subgrvac,subgrvfe,subgrvin,subgrvif,genrebel,genprot,genvote,election,reg_elec,gen_elec,gpro5,isnation,loggdp,gdp_pcxx,polresx,klwd_rte,killedwoundedorarrested,killedwounded,cap,paro,language,ireglang,castile,regratekillwoundarr_lag,killedwoundedorarrestedratelag,localexpressionlag,subgrviflag,isnationlag,centralinvest1000lag
76,Balearic Islands,1992,1,1,1,1,2,10,14,7,10,0,0,0,0,14.6899995803833,0,14.6899995803833,0,0,1,0,0.47826087474823,0,0,1,95.18000030517578,0.5238000154495239,0.029610199853777885,2.0999948978424072,1.8183300495147705,4,1,5,0,0,58.7599983215332,0,0,80,3.6000139713287354,6.800006866455078,10.39999008178711,76,115,20.209558486938477,0,0,0,2,9.666666984558105,4.933394432067871,138.85000610351562,0,0,0,0,0.01257999986410141,11.550000190734863,None,77.4545454545455,0,0.8648648858070374,0,1.6666666269302368,10.199990272521973,9.666666984558105,45.557228088378906
77,Balearic Islands,1993,1,1,1,1,2,11,15,7,10,0,0,0,0,15.59000015258789,0,15.59000015258789,0,1,0,0,1.698795199394226,0,0,1,95.3799819946289,0.5069794058799744,0.030623799189925194,1.9999949932098389,1.8166700601577759,4,1,5,0,0,62.36000061035156,0,0,82.5,3.4000139236450195,7.20000696182251,10.599989891052246,64,83,19.894020080566406,1,0,1,2,9.666666984558105,4.956531047821045,142.10000610351562,0,0,0,0,0.015230000019073486,17.84000015258789,None,77.18181818181824,0,0.43478259444236755,0,1.6666666269302368,10.39999008178711,9.666666984558105,31.925180435180664
78,Balearic Islands,1994,2,1,1,0,1,12,16,6.5,10,0,0,-0.5,0,16.489999771118164,0,16.489999771118164,0,2,1,0,0.6511628031730652,0,0,1,95.5799789428711,0.49015939235687256,0.03163740038871765,1.899994969367981,1.8149999380111694,4,1,5,0,0,65.95999908447266,0,0,85,3.200014114379883,7.600007057189941,10.799989700317383,65,86,19.578472137451172,0,0,0,2,9.666666984558105,4.979145526885986,145.35009765625,0,0,0,0,0.012249999679625034,17.799999237060547,None,76.90909090909099,0,1.6951220035552979,0,1.3333333730697632,10.599989891052246,9.666666984558105,28.99519920349121
79,Balearic Islands,1995,1,2,1,0,1,13,17,6.5,10,0,0,0,0,17.389999389648438,0,17.389999389648438,0,1,2,0,0.24836601316928864,0,0,1,95.77998352050781,0.47333940863609314,0.03265099972486496,1.799994945526123,1.8133299350738525,4,1,5,0,0,52.16999816894531,0,0,87.5,3.000014066696167,8.000007629394531,10.999990463256836,61,153,19.356603622436523,1,1,0,2,9.666666984558105,5.001258850097656,148.60009765625,0,0,0,0,0.012310000136494637,14.3100004196167,None,76.63636363636374,0,0.6190476417541504,0,1.3333333730697632,10.799989700317383,9.666666984558105,46.261592864990234
80,Balearic Islands,1996,2,1,1,0,1,14,18,6.5,10,0,0,0,0,35.41999816894531,0,18.289989471435547,0,2,1,0,0.3840579688549042,0,1,0,95.97998046875,0.45651939511299133,0.03366459906101227,1.6999950408935547,1.811669945716858,4,1,5,0,0,106.26000213623047,0,0,90,2.800014019012451,8.400007247924805,11.199990272521973,89,138,20.146228790283203,1,0,1,1,9.666666984558105,5.022893905639648,151.85009765625,0,0,0,0,0.012360000051558018,13.3100004196167,None,76.36363636363649,0,0.18238992989063263,0,1.3333333730697632,10.999990463256836,9.666666984558105,50.22816848754883
81,Basque Country,1977,3,None,2,0,0,0,0,4,5,1,1,1,4,35.41999816894531,21.079999923706055,29.34000015258789,80,139,None,None,0.22631579637527466,0,0,0,97.20999908447266,0.7190999984741211,0.01622599922120571,4.099999904632568,5.579999923706055,5,1,3,0,1,141.67999267578125,4,3,44.66667175292969,13,17.333330154418945,30.333330154418945,113,190,9.488533973693848,1,0,1,4,35.33333206176758,4.846546649932861,127.30000305175781,0.2589927911758423,0.12999999523162842,24,18,0.011660000309348106,3.950000047683716,None,33.181818181818926,0,None,None,None,None,None,None
82,Basque Country,1978,3,3,2,0,0,0,0,6,9,1,1,2,4,44.76499938964844,22.06999969482422,30.19499969482422,116,92,139,80,0.28082191944122314,0,0,0,97.26200103759766,0.7045199871063232,0.017760399729013443,3.950000047683716,5.565000057220459,5,1,3,0,1,179.05999755859375,4,3,41.33332824707031,14,23.666669845581055,37.66667175292969,140,146,10.111328125,0,0,0,4,35.33333206176758,4.8307108879089355,125.30000305175781,0.260869562625885,0.12999999523162842,16,12,0.01157000008970499,7.090000152587891,None,32.09090909090946,0,0.0784313753247261,0.17266187071800232,2,30.333330154418945,35.33333206176758,32.06182861328125
83,Basque Country,1979,3,3,2,0,0,0,1,5.5,9,1,0,-0.5,0,54.11000061035156,23.059999465942383,31.049999237060547,109,101,92,116,0.4166666567325592,0,0,0,97.31400299072266,0.6899399757385254,0.019294800236821175,3.799999952316284,5.550000190734863,5,1,3,0,1,216.44000244140625,4,3,38,15,30,45,114,156,10.734121322631836,1,0,1,4,35.33333206176758,4.814620494842529,123.30000305175781,0.5346534848213196,0.14000000059604645,40,14,0.011730000376701355,9.359999656677246,31,31,0,0.18518517911434174,0.17391304671764374,2.25,37.66667175292969,35.33333206176758,26.894969940185547
84,Basque Country,1980,3,3,2,1,5,0,2,6,9,1,0,0.5,0,64.47000122070312,26.3700008392334,38.099998474121094,144,32,101,109,0.04878048598766327,1,0,0,97.36599731445312,0.6753600239753723,0.020829200744628906,3.6500000953674316,5.534999847412109,5,1,3,0,1,257.8800048828125,4,3,32,24,21,45,152,80,12.888386726379395,1,1,0,4,35.33333206176758,4.798266887664795,121.30000305175781,0.03125,0,0,0,0.011880000121891499,12.380000114440918,None,29.909090909090537,0,0.145454540848732,0.39603960514068604,1.5,45,35.33333206176758,27.016691207885742
85,Basque Country,1981,3,3,2,1,5,0,3,5.5,9,1,0,-0.5,0,64.45249938964844,23.427499771118164,41.025001525878906,114,45,32,144,0.8815789222717285,1,0,0,97.41799926757812,0.6607800126075745,0.02236359938979149,3.5,5.519999980926514,5,1,3,0,1,257.80999755859375,4,3,34.400001525878906,22.799999237060547,20.899999618530273,43.70000076293945,135,76,13.71838665008545,0,0,0,4,35.33333206176758,4.781641483306885,119.30000305175781,0.8444444537162781,0,30,0,0.012000000104308128,15.720000267028809,None,28.81818181818153,0,0,0,1.5,45,35.33333206176758,25.934921264648438
86,Basque Country,1982,3,3,2,1,5,0,4,5.5,10,1,0,0,1,64.43499755859375,20.485000610351562,43.95000076293945,136,31,45,114,0.29230770468711853,1,0,0,97.47000122070312,0.6462000012397766,0.02389799989759922,3.3299999237060547,5.505000114440918,5,1,3,0,1,257.739990234375,4,3,36.79999923706055,21.600000381469727,20.799999237060547,42.400001525878906,157,64,14.375150680541992,1,0,1,4,35.33333206176758,4.764734745025635,117.30000305175781,0.4516128897666931,0.10000000149011612,9,3,0.011839999817311764,18.170000076293945,None,27.72727272727252,0,0.8709677457809448,0.6666666865348816,1.5,43.70000076293945,35.33333206176758,16.78013038635254
87,Basque Country,1983,3,3,2,1,5,1,5,6.5,10,0,0,1,0,64.4175033569336,17.542499542236328,46.875,89,29,31,136,0.4935064911842346,1,1,1,97.70600128173828,0.6292600035667419,0.026517799124121666,3.1600000858306885,5.490000247955322,5,1,3,0,1,257.6700134277344,4,3,39.20000076293945,20.399999618530273,20.700000762939453,41.099998474121094,103,75,15.051469802856445,0,0,0,4,35.33333206176758,4.747537612915039,115.30000305175781,0.17241379618644714,0,1,0,0.011529999785125256,19.6200008392334,None,26.636363636363512,0,0.029411764815449715,0.29032257199287415,1,42.400001525878906,35.33333206176758,14.497109413146973
88,Basque Country,1984,3,3,2,1,5,2,6,6.5,10,0,0,0,0,64.4000015258789,14.600000381469727,49.79999923706055,58,76,29,89,0.2857142984867096,1,1,1,97.94200134277344,0.6123200058937073,0.029137499630451202,2.990000009536743,5.474999904632568,5,1,3,0,1,322,2,2,41.599998474121094,19.200000762939453,20.600000381469727,39.79999923706055,74,112,15.945734977722168,1,1,0,4,35.33333206176758,4.730039119720459,113.30000305175781,0.17105263471603394,0,0,0,0.01107999961823225,21.600000381469727,None,25.545454545454504,0,0.6458333134651184,0.03448275849223137,1.5,41.099998474121094,35.33333206176758,20.282100677490234
89,Basque Country,1985,3,3,2,1,5,3,7,6.5,10,0,0,0,0,66.15499877929688,16.045000076293945,50.11000061035156,69,25,76,58,2.28125,1,1,1,98.1780014038086,0.5953800082206726,0.03175729885697365,2.819999933242798,5.460000038146973,5,1,3,0,1,330.7749938964844,2,2,44,18,20.5,38.5,86,64,16.782352447509766,0,0,0,4,35.33333206176758,4.712229251861572,111.30000305175781,3.799999952316284,1.6399999856948853,91,41,0.010859999805688858,23.020000457763672,None,24.45454545454504,0,0.5,0,1.25,39.79999923706055,35.33333206176758,12.208195686340332
90,Basque Country,1986,3,3,2,1,5,4,8,6.5,10,0,0,0,0,67.91000366210938,17.489999771118164,50.41999816894531,97,39,25,69,1.5360825061798096,1,1,1,98.41400146484375,0.5784400105476379,0.03437710180878639,2.6500000953674316,5.451669692993164,5,1,3,23.799999237060547,1,407.4599914550781,2,2,46.400001525878906,16.799999237060547,20.399999618530273,37.20000076293945,108,97,17.42308807373047,2,1,1,4,35.33333206176758,4.707726955413818,110.80000305175781,2.1282050609588623,1.899999976158142,74,74,0.011339999735355377,23.18000030517578,None,23.363636363636033,0,1.2307692766189575,3.640000104904175,1.25,38.5,35.33333206176758,13.197358131408691
91,Basque Country,1987,3,3,2,1,4,5,9,6.5,10,0,0,0,0,67.73500061035156,17.667499542236328,50.067501068115234,60,39,39,97,1.616438388824463,1,1,1,98.6500015258789,0.5615000128746033,0.03699690103530884,2.4800000190734863,5.44333028793335,5,1,3,0,1,406.4100036621094,2,2,48.79999923706055,15.600000381469727,20.299999237060547,35.900001525878906,107,73,17.990440368652344,0,0,0,4,35.33333206176758,4.703204154968262,110.30000305175781,0.5128205418586731,0,14,0,0.01116000022739172,22.1299991607666,None,22.272727272727025,0,1.1034482717514038,1.8974359035491943,1.25,37.20000076293945,35.33333206176758,15.325939178466797
92,Basque Country,1988,3,3,2,1,4,6,10,6.5,10,0,0,0,0,67.55999755859375,17.844999313354492,49.71500015258789,67,42,39,60,0.875,1,1,1,98.697998046875,0.5457199811935425,0.03996099904179573,2.309999942779541,5.434999942779541,5,1,3,0,1,405.3599853515625,2,2,51.20000076293945,14.399999618530273,20.200000762939453,34.599998474121094,124,96,18.59794044494629,0,0,0,4,35.33333206176758,4.698660373687744,109.80000305175781,0.1666666716337204,0,0,0,0.011409999802708626,21.219999313354492,None,21.181818181818016,0,2.8235294818878174,0.3589743673801422,1.25,35.900001525878906,35.33333206176758,28.28376579284668
93,Basque Country,1989,3,3,2,1,4,7,11,6.5,10,0,0,0,0,67.38500213623047,18.022499084472656,49.36249923706055,87,43,42,67,1.0412371158599854,1,1,1,98.74600219726562,0.5299400091171265,0.04292520135641098,2.140000104904175,5.426670074462891,5,1,3,0,1,404.30999755859375,2,2,53.599998474121094,13.199999809265137,20.100000381469727,33.29999923706055,116,97,19.168529510498047,1,0,1,4,35.33333206176758,4.694096565246582,109.30000305175781,1.325581431388855,0.1899999976158142,52,8,0.012059999629855156,19.280000686645508,None,20.09090909090901,0,1.3703703880310059,0,1.25,34.599998474121094,35.33333206176758,15.442525863647461
94,Basque Country,1990,3,3,2,1,4,8,12,7,10,0,0,0.5,0,67.20999908447266,18.200000762939453,49.0099983215332,101,26,43,87,0.33734938502311707,1,1,1,98.79399871826172,0.5141599774360657,0.04588929936289787,1.9700000286102295,5.418330192565918,5,1,3,0,1,470.4700012207031,2,2,56,12,20,32,139,83,19.948381423950195,1,1,0,4,35.33333206176758,4.692265033721924,109.0999984741211,0.23076923191547394,0.07999999821186066,2,2,0.011210000142455101,18.639999389648438,19,19,0,0.7592592835426331,1.209302306175232,1.25,33.29999923706055,35.33333206176758,20.234668731689453
95,Basque Country,1991,3,3,2,1,4,9,13,7,10,0,0,0,0,64.94249725341797,17.65250015258789,47.290000915527344,140,27,26,101,0.9200000166893005,1,1,1,98.84200286865234,0.49838000535964966,0.04885350167751312,1.7999999523162842,5.409999847412109,5,1,3,0,1,454.5975036621094,2,2,58.400108337402344,10.79988956451416,19.899999618530273,30.700050354003906,160,75,20.475587844848633,0,0,0,4,35.33333206176758,4.690430164337158,108.9000015258789,0.8888888955116272,0.15000000596046448,20,4,0.01078999973833561,18.270000457763672,None,17.90909090909099,0,0.38596490025520325,0.07692307978868484,1.25,32,35.33333206176758,27.104137420654297
96,Basque Country,1992,3,3,2,1,4,10,14,7,10,0,0,0,0,62.67499923706055,17.104999542236328,45.56999969482422,70,29,27,140,0.47826087474823,1,1,1,98.88999938964844,0.48260000348091125,0.051817700266838074,1.6300129890441895,5.401669979095459,5,1,3,0,1,438.7250061035156,2,2,60.80010986328125,9.599891662597656,19.799999237060547,29.400049209594727,76,115,20.209558486938477,0,0,0,4,35.33333206176758,4.68582820892334,108.4000015258789,1.482758641242981,0.4099999964237213,39,12,0.01257999986410141,19.559999465942383,None,16.818181818181984,0,0.9166666865348816,0.7407407164573669,1.25,30.700050354003906,35.33333206176758,22.202295303344727
97,Basque Country,1993,3,3,2,1,4,11,15,7,10,0,0,0,0,60.407501220703125,16.5575008392334,43.849998474121094,61,30,29,70,1.698795199394226,1,1,1,98.93800354003906,0.4668208956718445,0.05478199943900108,1.46001398563385,5.393330097198486,5,1,3,0,1,422.8525085449219,2,2,63.200111389160156,8.39989185333252,19.700000762939453,28.100059509277344,64,83,19.894020080566406,1,0,1,3,35.33333206176758,4.681204795837402,107.9000015258789,4.166666507720947,2.569999933242798,123,77,0.015230000019073486,23.40999984741211,None,15.727272727272975,0,0.12790697813034058,1.3448275327682495,1.5,29.400049209594727,35.33333206176758,16.292490005493164
98,Basque Country,1994,3,3,2,1,4,12,16,6.5,10,0,0,-0.5,0,58.13999938964844,16.010000228881836,42.130001068115234,61,39,30,61,0.6511628031730652,1,1,1,98.98600006103516,0.4510408937931061,0.057746101170778275,1.2900140285491943,5.384999752044678,5,1,3,0,1,348.8399963378906,2,2,65.60011291503906,7.199892044067383,19.600000381469727,26.800060272216797,65,86,19.578472137451172,1,1,0,3,35.33333206176758,4.676560401916504,107.4000015258789,0.8461538553237915,0,33,0,0.012249999679625034,24.389999389648438,None,14.636363636363967,0,0.30188679695129395,4.099999904632568,1.5,28.100059509277344,35.33333206176758,27.13901138305664
99,Basque Country,1995,3,3,2,1,4,13,17,6.5,10,0,0,0,0,55.87242126464844,15.462479591369629,40.41011047363281,56,102,39,61,0.24836601316928864,1,1,1,99.03399658203125,0.4352608919143677,0.060710299760103226,1.120013952255249,5.3766703605651855,5,1,3,0,1,335.2345275878906,2,2,68.00010681152344,5.999892234802246,19.5,25.500059127807617,61,153,19.356603622436523,0,0,0,3,35.33333206176758,4.67189359664917,106.9000015258789,0.3137255012989044,0.029999999329447746,25,3,0.012310000136494637,22.540000915527344,None,13.545454545454959,0,0.40425533056259155,0.8461538553237915,1.5,26.800060272216797,35.33333206176758,24.93585968017578
100,Basque Country,1996,3,3,2,1,4,14,18,6.5,10,0,0,0,0,53.60491943359375,14.914979934692383,38.69010925292969,76,89,102,56,0.3840579688549042,1,0,0,99.08200073242188,0.4194808900356293,0.06367439776659012,0.9500135779380798,5.368330001831055,5,1,3,0,1,321.6295166015625,2,2,70.4001235961914,4.799891948699951,19.399999618530273,24.20005989074707,89,138,20.146228790283203,1,0,1,3,35.33333206176758,4.667205810546875,106.4000015258789,0.3258427083492279,0.03999999910593033,24,4,0.012360000051558018,20.690000534057617,None,12.45454545454595,0,0.06896551698446274,0.2450980395078659,1.25,25.500059127807617,35.33333206176758,15.337282180786133
101,Canary Islands,1977,3,None,0,0,0,0,0,4,5,1,1,1,4,4,0,4,29,5,None,None,0.22631579637527466,0,0,0,86.18000030517578,0.6606000065803528,0.009901000186800957,9.149999618530273,3.576669931411743,2,0,1,0,0,8,1,1,50.66667175292969,6,4.3333330154418945,10.333330154418945,113,190,9.488533973693848,1,0,1,3,11.333333015441895,4.51524543762207,91.4000015258789,0,0,0,0,0.011660000309348106,8.619999885559082,None,0,0,None,None,None,None,None,None
102,Canary Islands,1978,3,3,0,0,0,0,0,6,9,1,1,2,4,4,0,4,14,2,5,29,0.28082191944122314,0,0,0,86.5780029296875,0.6516000032424927,0.011912300251424313,8.612500190734863,3.600829839706421,2,0,1,0,0,8,1,1,49.33332824707031,5,3.6666669845581055,8.666666984558105,140,146,10.111328125,0,0,0,3,11.333333015441895,4.51633882522583,91.5,0,0,0,0,0.01157000008970499,9.890000343322754,None,0,0,0.15135134756565094,0,2,10.333330154418945,11.333333015441895,33.92170333862305
103,Canary Islands,1979,2,3,0,0,0,0,1,5.5,9,1,0,-0.5,0,4,0,4,0,2,2,14,0.4166666567325592,0,0,0,86.97599792480469,0.6425999999046326,0.013923600316047668,8.074999809265137,3.625,2,0,1,0,0,8,1,1,48,4,3,7,114,156,10.734121322631836,1,0,1,3,11.333333015441895,4.517431259155273,91.5999984741211,0,0,0,0,0.011730000376701355,10.630000114440918,None,0,0,0.1805555522441864,0,1,8.666666984558105,11.333333015441895,34.48943328857422
104,Canary Islands,1980,0,2,0,0,0,0,2,6,9,1,0,0.5,0,4,0,4,0,0,2,0,0.04878048598766327,0,0,0,87.3740005493164,0.6335999965667725,0.01593489944934845,7.537499904632568,3.649169921875,2,0,1,0,0,8,1,1,39,12,7,19,152,80,12.888386726379395,0,0,0,3,11.333333015441895,4.518522262573242,91.69999694824219,0,0,0,0,0.011880000121891499,12.319999694824219,None,0,0,0.31168830394744873,0,2,7,11.333333015441895,34.16158676147461
105,Canary Islands,1981,2,0,0,0,0,0,3,5.5,9,1,0,-0.5,0,4,0,4,0,2,0,0,0.8815789222717285,0,0,0,87.77200317382812,0.6245999932289124,0.01794620044529438,7,3.6733298301696777,2,0,1,0,0,8,1,1,42.79999923706055,11.300000190734863,7,18.299999237060547,135,76,13.71838665008545,0,0,0,3,11.333333015441895,4.5196123123168945,91.80000305175781,0,0,0,0,0.012000000104308128,16.229999542236328,None,0,0,0,0,2,19,11.333333015441895,38.501426696777344
106,Canary Islands,1982,0,2,0,0,0,0,4,5.5,10,1,0,0,1,4,0,4,0,1,2,0,0.29230770468711853,0,0,0,88.16999816894531,0.6155999898910522,0.01995749957859516,6.670000076293945,3.697499990463257,2,0,1,0,0,8,1,1,46.599998474121094,10.600000381469727,7,17.600000381469727,157,64,14.375150680541992,1,0,1,3,11.333333015441895,4.520700931549072,91.89998626708984,0,0,0,0,0.011839999817311764,18.219999313354492,None,0,0,0.7702702879905701,0,2,18.299999237060547,11.333333015441895,42.91147994995117
107,Canary Islands,1983,0,0,0,0,1,1,5,6.5,10,0,0,1,0,4,0,4,0,0,1,0,0.4935064911842346,1,1,1,88.78199768066406,0.6044399738311768,0.02045300044119358,6.340000152587891,3.721670150756836,2,0,1,0,0,8,1,1,50.400001525878906,9.899999618530273,7,16.899999618530273,103,75,15.051469802856445,1,1,0,3,11.333333015441895,4.521788597106934,92,0,0,0,0,0.011529999785125256,19.110000610351562,None,0,0,0.15625,0,1,17.600000381469727,11.333333015441895,56.301509857177734
108,Canary Islands,1984,1,0,0,0,1,2,6,6.5,10,0,0,0,0,10.142499923706055,0,10.142499923706055,0,1,0,0,0.2857142984867096,1,1,1,89.39399719238281,0.593280017375946,0.02094840072095394,6.010000228881836,3.7458300590515137,2,0,1,0,0,20.28499984741211,1,1,54.20000076293945,9.199999809265137,7,16.200000762939453,74,112,15.945734977722168,0,0,0,3,11.333333015441895,4.52287483215332,92.0999984741211,0,0,0,0,0.01107999961823225,22.350000381469727,None,0,0,0.41558441519737244,0,2,16.899999618530273,11.333333015441895,41.13204574584961
109,Canary Islands,1985,1,1,0,0,1,3,7,6.5,10,0,0,0,0,16.28499984741211,0,16.28499984741211,0,0,1,0,2.28125,1,1,1,90.00599670410156,0.5821200013160706,0.021443799138069153,5.679999828338623,3.7700002193450928,2,0,1,0,0,32.56999969482422,1,1,58,8.5,7,15.5,86,64,16.782352447509766,0,0,0,3,11.333333015441895,4.523960113525391,92.19999694824219,0,0,0,0,0.010859999805688858,25.68000030517578,None,0,0,0.1621621549129486,0,1,16.200000762939453,11.333333015441895,45.68698501586914
110,Canary Islands,1986,1,1,0,0,1,4,8,6.5,10,0,0,0,0,22.427499771118164,0,22.427499771118164,0,0,0,0,1.5360825061798096,1,1,1,90.61799621582031,0.5709599852561951,0.021939300000667572,5.349999904632568,3.781669855117798,2,0,1,0,0,44.85499954223633,1,1,61.79999923706055,7.800000190734863,7,14.800000190734863,108,97,17.42308807373047,1,0,1,3,11.333333015441895,4.549393177032471,94.57499694824219,0,0,0,0,0.011339999735355377,25.719999313354492,None,0,0,2.171875,0,1,15.5,11.333333015441895,18.655290603637695
111,Canary Islands,1987,1,1,0,1,3,5,9,6.5,10,0,0,0,0,28.56999969482422,0,28.56999969482422,0,0,0,0,1.616438388824463,0,0,1,91.22999572753906,0.5598000288009644,0.022434700280427933,5.019999980926514,3.793330192565918,2,0,1,0,0,85.70999908447266,1,1,65.5999984741211,7.099999904632568,7,14.100000381469727,107,73,17.990440368652344,1,1,0,3,11.333333015441895,4.574195384979248,96.94999694824219,0,0,0,0,0.01116000022739172,23.799999237060547,None,0,0,1.422680377960205,0,1,14.800000190734863,11.333333015441895,25.647747039794922
112,Canary Islands,1988,1,1,0,1,3,6,10,6.5,10,0,0,0,0,30.622499465942383,0,30.622499465942383,0,0,0,0,0.875,0,0,1,91.47799682617188,0.5433800220489502,0.023521700873970985,4.690000057220459,3.805000066757202,2,0,1,0,0,91.86750030517578,1,1,69.4000015258789,6.400000095367432,7,13.399999618530273,124,96,18.59794044494629,0,0,0,3,11.333333015441895,4.598397254943848,99.32499694824219,0,0,0,0,0.011409999802708626,22.010000228881836,None,0,0,1.5068492889404297,0,1,14.100000381469727,11.333333015441895,14.306763648986816
113,Canary Islands,1989,1,1,0,1,3,7,11,6.5,10,0,0,0,0,32.67499923706055,0,32.67499923706055,0,1,0,0,1.0412371158599854,0,0,1,91.72599792480469,0.526960015296936,0.024608800187706947,4.360000133514404,3.8166701793670654,2,0,1,0,0,98.0250015258789,1,1,73.19999694824219,5.699999809265137,7,12.699999809265137,116,97,19.168529510498047,1,0,1,3,11.333333015441895,4.622027397155762,101.69999694824219,0,0,0,0,0.012059999629855156,21.25,None,0,0,0.7708333134651184,0,2,13.399999618530273,11.333333015441895,19.25350570678711
114,Canary Islands,1990,1,1,0,1,3,8,12,7,10,0,0,0.5,0,34.727500915527344,0,34.727500915527344,0,0,1,0,0.33734938502311707,0,0,1,91.9739990234375,0.5105400085449219,0.02569589950144291,4.03000020980835,3.8283300399780273,2,0,1,0,0,104.18250274658203,0,0,77,5,7,12,139,83,19.948381423950195,0,0,0,3,11.333333015441895,4.590056419372559,98.5,0,0,0,0,0.011210000142455101,22.979999542236328,None,0,0,0.96875,0,1,12.699999809265137,11.333333015441895,23.1370792388916
115,Canary Islands,1991,1,1,0,1,3,9,13,7,10,0,0,0,0,36.779998779296875,0,36.779998779296875,0,1,0,0,0.9200000166893005,1,1,1,92.22200012207031,0.4941200017929077,0.026782900094985962,3.700000047683716,3.8400001525878906,2,0,1,0,0,110.33999633789062,0,0,80.80021667480469,4.300014019012451,7,11.300009727478027,160,75,20.475587844848633,1,1,0,3,11.333333015441895,4.557029724121094,95.30000305175781,3,0,3,0,0.01078999973833561,24.610000610351562,None,0,0,0.28915661573410034,0,2,12,11.333333015441895,31.536176681518555
116,Canary Islands,1992,2,1,0,1,3,10,14,7,10,0,0,0,0,36.717498779296875,0,36.717498779296875,0,2,1,0,0.47826087474823,1,1,1,92.47000122070312,0.47769999504089355,0.027869999408721924,3.3700239658355713,3.851670026779175,2,0,1,0,0,110.15249633789062,0,0,84.6002197265625,3.6000139713287354,7,10.60000991821289,76,115,20.209558486938477,0,0,0,3,11.333333015441895,4.576770782470703,97.19999694824219,4,0,8,0,0.01257999986410141,24.81999969482422,None,0,0,0.8243243098258972,3,1,11.300009727478027,11.333333015441895,28.23787498474121
117,Canary Islands,1993,2,2,0,1,5,11,15,7,10,0,0,0,0,36.654998779296875,0,36.654998779296875,0,2,2,0,1.698795199394226,0,0,1,92.71800231933594,0.4612782895565033,0.028956899419426918,3.0400240421295166,3.863330125808716,2,0,1,0,0,109.96499633789062,0,0,88.40022277832031,2.9000139236450195,7,9.90001392364502,64,83,19.894020080566406,1,0,1,3,11.333333015441895,4.596129417419434,99.0999984741211,0,0,0,0,0.015230000019073486,28.239999771118164,None,0,0,0.37168142199516296,4,2,10.60000991821289,11.333333015441895,17.902462005615234
118,Canary Islands,1994,2,2,0,1,5,12,16,6.5,10,0,0,-0.5,0,36.592498779296875,0,36.592498779296875,0,2,2,0,0.6511628031730652,0,0,1,92.96600341796875,0.4448583126068115,0.03004400059580803,2.7100229263305664,3.875,2,0,1,0,0,109.77749633789062,0,0,92.20023345947266,2.200014114379883,7,9.200014114379883,65,86,19.578472137451172,0,0,0,3,11.333333015441895,4.6151204109191895,101,4,0,8,0,0.012249999679625034,26.469999313354492,None,0,0,1.7160494327545166,0,2,9.90001392364502,11.333333015441895,28.25756072998047
119,Canary Islands,1995,1,2,0,1,5,13,17,6.5,10,0,0,0,0,36.529998779296875,0,36.529998779296875,0,0,2,0,0.24836601316928864,0,0,1,93.21399688720703,0.42843830585479736,0.03113109990954399,2.3800230026245117,3.886669874191284,2,0,1,0,0,109.58999633789062,0,0,96.00022888183594,1.5000139474868774,7,8.500014305114746,61,153,19.356603622436523,1,1,0,3,11.333333015441895,4.633757591247559,102.9000015258789,0,0,0,0,0.012310000136494637,23.549999237060547,None,0,0,0.523809552192688,4,2,9.200014114379883,11.333333015441895,31.06135368347168
120,Canary Islands,1996,1,1,0,1,4,14,18,6.5,10,0,0,0,0,36.467498779296875,0,36.467498779296875,0,0,0,0,0.3840579688549042,0,1,0,93.46199798583984,0.4120182991027832,0.032218098640441895,2.050023078918457,3.898329973220825,2,0,1,0,0,109.40249633789062,0,0,99.80023193359375,0.8000144958496094,7,7.800014019012451,89,138,20.146228790283203,1,0,1,3,11.333333015441895,4.6520538330078125,104.80000305175781,0,0,0,0,0.012360000051558018,22.06999969482422,None,0,0,0.18125000596046448,0,2,8.500014305114746,11.333333015441895,26.276527404785156
121,Cantabria,1977,2,None,0,0,0,0,0,4,5,1,1,1,4,6.769999980926514,0,6.769999980926514,0,2,None,None,0.22631579637527466,0,0,0,98.29000091552734,0.7651000022888184,0.012796600349247456,9.699999809265137,1.3700000047683716,1,0,1,0,0,6.769999980926514,0,0,43,4,2,6,113,190,9.488533973693848,1,0,1,1,3,4.640215873718262,103.56670379638672,1,0.5,1,1,0.011660000309348106,3.5199999809265137,None,0,1,None,None,None,None,None,None
122,Cantabria,1978,1,2,0,0,0,0,0,6,9,1,1,2,4,6.769999980926514,0,6.769999980926514,0,0,2,0,0.28082191944122314,0,0,0,98.3759994506836,0.7539399862289429,0.01415880024433136,9.274999618530273,1.3700000047683716,1,0,1,0,0,6.769999980926514,0,0,43,4,2,6,140,146,10.111328125,0,0,0,1,3,4.633838176727295,102.9083023071289,0,0,0,0,0.01157000008970499,4.480000019073486,None,0,1,0.14361701905727386,0.5,1,6,3,6.220259666442871
